,PREDATOR,PREY
174,Antarctomysis_ohlinii,Eukrohnia_hamata
175,Antarctomysis_ohlinii,Euphausia_crystallorophias
176,Antarctomysis_ohlinii,Euphausia_superba
177,Antarctomysis_ohlinii,Eusirus_propeperdentatus
178,Antarctomysis_ohlinii,Laackmanniella_naviculaefera
179,Antarctomysis_ohlinii,Limacina_helicina
180,Antarctomysis_ohlinii,Metridia_gerlachei
181,Antarctomysis_ohlinii,Microcalanus_pygmaeus
182,Antarctomysis_ohlinii,Pelagobia_longicirrata
183,Antarctomysis_ohlinii,Primno_macropa
184,Antarctomysis_ohlinii,Pseudosagitta_gazellae
185,Antarctomysis_ohlinii,Thysanoessa_macrura
186,Aptenodytes_forsteri,Abyssorchomene_rossi
187,Aptenodytes_forsteri,Alluroteuthis_antarcticus
188,Aptenodytes_forsteri,Antarctomysis_ohlinii
189,Aptenodytes_forsteri,Chaenodraco_wilsoni
190,Aptenodytes_forsteri,Chionodraco_hamatus
191,Aptenodytes_forsteri,Chionodraco_myersi
192,Aptenodytes_forsteri,Cygnodraco_mawsoni
193,Aptenodytes_forsteri,Cyllopus_lucasii
194,Aptenodytes_forsteri,Electrona_antarctica
195,Aptenodytes_forsteri,Electrona_carlsbergi
196,Aptenodytes_forsteri,Epimeriella_macronyx
197,Aptenodytes_forsteri,Euphausia_crystallorophias
198,Aptenodytes_forsteri,Euphausia_frigida
199,Aptenodytes_forsteri,Euphausia_superba
200,Aptenodytes_forsteri,Eurythenes_gryllus
201,Aptenodytes_forsteri,Eusirus_microps
202,Aptenodytes_forsteri,Eusirus_propeperdentatus
203,Aptenodytes_forsteri,Galiteuthis_glacialis
204,Aptenodytes_forsteri,Gerlachea_australis
205,Aptenodytes_forsteri,Gigantocypris_muelleri
206,Aptenodytes_forsteri,Gonatus_antarcticus
207,Aptenodytes_forsteri,Gymnodraco_acuticeps
208,Aptenodytes_forsteri,Gymnoscopelus_braueri
209,Aptenodytes_forsteri,Gymnoscopelus_nicholsi
210,Aptenodytes_forsteri,Gymnoscopelus_opisthopterus
211,Aptenodytes_forsteri,Hyperia_macrocephala
212,Aptenodytes_forsteri,Hyperiella_macronyx
213,Aptenodytes_forsteri,Kondakovia_longimana
214,Aptenodytes_forsteri,Krefftichthys_anderssoni
215,Aptenodytes_forsteri,Mesonychoteuthis_hamiltoni
216,Aptenodytes_forsteri,Moroteuthis_ingens
217,Aptenodytes_forsteri,Moroteuthis_knipovitchi
218,Aptenodytes_forsteri,Neopagetopsis_ionah
219,Aptenodytes_forsteri,Notocrangon_antarcticus
220,Aptenodytes_forsteri,Notolepis_coatsi
221,Aptenodytes_forsteri,Pagetopsis_macropterus
222,Aptenodytes_forsteri,Pagetopsis_maculatus
223,Aptenodytes_forsteri,Pagothenia_borchgrevinki
224,Aptenodytes_forsteri,Paradiplospinus_gracilis
225,Aptenodytes_forsteri,Pasiphaea_scotiae
226,Aptenodytes_forsteri,Pleuragramma_antarcticum
227,Aptenodytes_forsteri,Protomyctophum_bolini
228,Aptenodytes_forsteri,Psychroteuthis_glacialis
229,Aptenodytes_forsteri,Salpa_thompsoni
230,Aptenodytes_forsteri,Themisto_gaudichaudii
231,Aptenodytes_forsteri,Thysanoessa_macrura
232,Aptenodytes_forsteri,Trematomus_bernacchii
233,Aptenodytes_forsteri,Trematomus_eulepidotus
234,Aptenodytes_forsteri,Trematomus_hansoni
235,Aptenodytes_forsteri,Trematomus_lepidorhinus
236,Aptenodytes_forsteri,Trematomus_loennbergii
237,Aptenodytes_forsteri,Trematomus_newnesi
238,Aptenodytes_forsteri,Uristes_gigas
239,Aptenodytes_forsteri,Vibilia_antarctica
240,Aptenodytes_patagonicus,Alluroteuthis_antarcticus
241,Aptenodytes_patagonicus,Champsocephalus_gunnari
242,Aptenodytes_patagonicus,Electrona_antarctica
243,Aptenodytes_patagonicus,Electrona_carlsbergi
244,Aptenodytes_patagonicus,Euphausia_superba
245,Aptenodytes_patagonicus,Euphausia_vallentini
246,Aptenodytes_patagonicus,Gobionotothen_acuta
247,Aptenodytes_patagonicus,Gonatus_antarcticus
248,Aptenodytes_patagonicus,Gymnoscopelus_braueri
249,Aptenodytes_patagonicus,Gymnoscopelus_nicholsi
250,Aptenodytes_patagonicus,Histioteuthis_eltaninae
251,Aptenodytes_patagonicus,Illex_argentinus
252,Aptenodytes_patagonicus,Kondakovia_longimana
253,Aptenodytes_patagonicus,Krefftichthys_anderssoni
254,Aptenodytes_patagonicus,Lepidonotothen_larseni
255,Aptenodytes_patagonicus,Loligo_gahi
256,Aptenodytes_patagonicus,Magnisudis_prionosa
257,Aptenodytes_patagonicus,Martialia_hyadesi
258,Aptenodytes_patagonicus,Moroteuthis_ingens
259,Aptenodytes_patagonicus,Moroteuthis_knipovitchi
260,Aptenodytes_patagonicus,Muraenolepis_marmoratus
261,Aptenodytes_patagonicus,Muraenolepis_orangiensis
262,Aptenodytes_patagonicus,Nauticaris_marionis
263,Aptenodytes_patagonicus,Notolepis_coatsi
264,Aptenodytes_patagonicus,Notothenia_coriiceps
265,Aptenodytes_patagonicus,Ommastrephes_bartramii
266,Aptenodytes_patagonicus,Paradiplospinus_gracilis
267,Aptenodytes_patagonicus,Phosichthys_argenteus
268,Aptenodytes_patagonicus,Protomyctophum_andriashevi
269,Aptenodytes_patagonicus,Protomyctophum_bolini
270,Aptenodytes_patagonicus,Protomyctophum_choriodon
271,Aptenodytes_patagonicus,Protomyctophum_tenisoni
272,Aptenodytes_patagonicus,Psychroteuthis_glacialis
273,Aptenodytes_patagonicus,Slosarczykovia_circumantarctica
274,Arctocephalus_gazella,Bathylagus_antarcticus
275,Arctocephalus_gazella,Brachioteuthis_riisei
276,Arctocephalus_gazella,Chaenocephalus_aceratus
277,Arctocephalus_gazella,Chaenodraco_wilsoni
278,Arctocephalus_gazella,Champsocephalus_gunnari
279,Arctocephalus_gazella,Channichthys_rhinoceratus
280,Arctocephalus_gazella,Chionodraco_rastrospinosus
281,Arctocephalus_gazella,Cryodraco_antarcticus
282,Arctocephalus_gazella,Dissostichus_eleginoides
283,Arctocephalus_gazella,Electrona_antarctica
284,Arctocephalus_gazella,Electrona_carlsbergi
285,Arctocephalus_gazella,Electrona_subaspera
286,Arctocephalus_gazella,Enteroctopus_magnificus
287,Arctocephalus_gazella,Euphausia_superba
288,Arctocephalus_gazella,Gobionotothen_acuta
289,Arctocephalus_gazella,Gobionotothen_gibberifrons
290,Arctocephalus_gazella,Gobionotothen_marionensis
291,Arctocephalus_gazella,Gonatus_antarcticus
292,Arctocephalus_gazella,Gymnoscopelus_bolini
293,Arctocephalus_gazella,Gymnoscopelus_braueri
294,Arctocephalus_gazella,Gymnoscopelus_fraseri
295,Arctocephalus_gazella,Gymnoscopelus_nicholsi
296,Arctocephalus_gazella,Gymnoscopelus_piabilis
297,Arctocephalus_gazella,Histioteuthis_macrohista
298,Arctocephalus_gazella,Kondakovia_longimana
299,Arctocephalus_gazella,Krefftichthys_anderssoni
300,Arctocephalus_gazella,Lepidonotothen_larseni
301,Arctocephalus_gazella,Lepidonotothen_mizops
302,Arctocephalus_gazella,Lepidonotothen_nudifrons
303,Arctocephalus_gazella,Lepidonotothen_squamifrons
304,Arctocephalus_gazella,Magnisudis_prionosa
305,Arctocephalus_gazella,Martialia_hyadesi
306,Arctocephalus_gazella,Melanostigma_gelatinosum
307,Arctocephalus_gazella,Metelectrona_ventralis
308,Arctocephalus_gazella,Moroteuthis_ingens
309,Arctocephalus_gazella,Moroteuthis_knipovitchi
310,Arctocephalus_gazella,Muraenolepis_marmoratus
311,Arctocephalus_gazella,Muraenolepis_microps
312,Arctocephalus_gazella,Nacella_concinna
313,Arctocephalus_gazella,Nannobrachium_achirus
314,Arctocephalus_gazella,Nansenia_antarctica
315,Arctocephalus_gazella,Nauticaris_marionis
316,Arctocephalus_gazella,Notolepis_coatsi
317,Arctocephalus_gazella,Notothenia_coriiceps
318,Arctocephalus_gazella,Notothenia_cyanobrancha
319,Arctocephalus_gazella,Notothenia_rossii
320,Arctocephalus_gazella,Pagetopsis_macropterus
321,Arctocephalus_gazella,Parachaenichthys_charcoti
322,Arctocephalus_gazella,Parachaenichthys_georgianus
323,Arctocephalus_gazella,Paradiplospinus_gracilis
324,Arctocephalus_gazella,Paranotothenia_magellanica
325,Arctocephalus_gazella,Parasitic_worms
326,Arctocephalus_gazella,Pleuragramma_antarcticum
327,Arctocephalus_gazella,Protomyctophum_andriashevi
328,Arctocephalus_gazella,Protomyctophum_bolini
329,Arctocephalus_gazella,Protomyctophum_choriodon
330,Arctocephalus_gazella,Protomyctophum_normani
331,Arctocephalus_gazella,Protomyctophum_tenisoni
332,Arctocephalus_gazella,Pseudochaenichthys_georgianus
333,Arctocephalus_gazella,Pseudoicichthys_australis
334,Arctocephalus_gazella,Psychroteuthis_glacialis
335,Arctocephalus_gazella,Scopelosaurus_ahlstromi
336,Arctocephalus_gazella,Scopelosaurus_hamiltoni
337,Arctocephalus_gazella,Themisto_gaudichaudii
338,Arctocephalus_gazella,Trematomus_bernacchii
339,Arctocephalus_gazella,Trematomus_hansoni
340,Arctocephalus_gazella,Trematomus_newnesi
341,Artedidraco_mirus,Euphausia_superba
342,Artedidraco_mirus,Notocrangon_antarcticus
343,Austrodoris_mcmurdensis,Calyx_arcuarius
344,Austrodoris_mcmurdensis,Haliclona_(Gellius)_tenella
345,Austrodoris_mcmurdensis,Haliclona_dancoi
346,Austrodoris_mcmurdensis,Haliclona_pedunculata
347,Austrodoris_mcmurdensis,Isodictya_setifera
348,Austrodoris_mcmurdensis,Kirkpatrickia_variolosa
349,Austrodoris_mcmurdensis,Mycale_acerata
350,Austrodoris_mcmurdensis,Polymastia_invaginata
351,Austrodoris_mcmurdensis,Rossella_racovitzae
352,Austrodoris_mcmurdensis,Tetilla_leptoderma
353,Balaenoptera_acutorostrata,Electrona_antarctica
354,Balaenoptera_acutorostrata,Euphausia_crystallorophias
355,Balaenoptera_acutorostrata,Euphausia_superba
356,Balaenoptera_acutorostrata,Pleuragramma_antarcticum
357,Balaenoptera_acutorostrata,Themisto_gaudichaudii
358,Balaenoptera_acutorostrata,Thysanoessa_macrura
359,Balaenoptera_bonaerensis,Euphausia_superba
360,Balaenoptera_borealis,Calanoides_acutus
361,Balaenoptera_borealis,Calanus_propinquus
362,Balaenoptera_borealis,Calanus_simillimus
363,Balaenoptera_borealis,Euphausia_frigida
364,Balaenoptera_borealis,Euphausia_vallentini
365,Balaenoptera_borealis,Myctophum_punctatum
366,Balaenoptera_borealis,Onychoteuthis_banksii
367,Balaenoptera_musculus,Euphausia_crystallorophias
368,Balaenoptera_musculus,Euphausia_superba
369,Balaenoptera_musculus,Euphausia_vallentini
370,Balaenoptera_musculus_brevicauda,Euphausia_diomedeae
371,Balaenoptera_musculus_brevicauda,Euphausia_frigida
372,Balaenoptera_musculus_brevicauda,Euphausia_recurva
373,Balaenoptera_musculus_brevicauda,Euphausia_vallentini
374,Balaenoptera_musculus_brevicauda,Myctophum_punctatum
375,Balaenoptera_musculus_brevicauda,Onychoteuthis_banksii
376,Balaenoptera_physalus,Euphausia_frigida
377,Balaenoptera_physalus,Euphausia_vallentini
378,Bathydraco_marri,Euphausia_superba
379,Bathydraco_marri,Lepidepecreum_urometacarinatum
380,Bathydraco_marri,Orchomenella_(Orchomenella)_franklini
381,Bathydraco_marri,Tryphosella_intermedia
382,Bathydraco_marri,Tryphosella_macropareia
383,Benthosema_suborbitale,Alluroteuthis_antarcticus
384,Benthosema_suborbitale,Antarctomysis_maxima
385,Benthosema_suborbitale,Calanoides_acutus
386,Benthosema_suborbitale,Calanus_propinquus
387,Benthosema_suborbitale,Calanus_simillimus
388,Benthosema_suborbitale,Eukrohnia_hamata
389,Benthosema_suborbitale,Euphausia_frigida
390,Benthosema_suborbitale,Euphausia_similis
391,Benthosema_suborbitale,Euphausia_superba
392,Benthosema_suborbitale,Euphausia_triacantha
393,Benthosema_suborbitale,Hyperiella_dilatata
394,Benthosema_suborbitale,Metridia_gerlachei
395,Benthosema_suborbitale,Metridia_lucens
396,Benthosema_suborbitale,Nematoscelis_megalops
397,Benthosema_suborbitale,Paraeuchaeta_antarctica
398,Benthosema_suborbitale,Phronima_sedentaria
399,Benthosema_suborbitale,Pleuromamma_abdominalis
400,Benthosema_suborbitale,Primno_macropa
401,Benthosema_suborbitale,Rhincalanus_gigas
402,Benthosema_suborbitale,Rhynchonereella_bongraini
403,Benthosema_suborbitale,Salpa_thompsoni
404,Benthosema_suborbitale,Themisto_gaudichaudii
405,Benthosema_suborbitale,Thysanoessa_gregaria
406,Benthosema_suborbitale,Thysanoessa_macrura
407,Benthosema_suborbitale,Thysanoessa_vicina
408,Benthosema_suborbitale,Vibilia_antarctica
409,Boroecia_antipoda,Antarctomysis_ohlinii
410,Boroecia_antipoda,Calanoides_acutus
411,Boroecia_antipoda,Eukrohnia_hamata
412,Boroecia_antipoda,Euphausia_superba
413,Boroecia_antipoda,Eusirus_propeperdentatus
414,Boroecia_antipoda,Metridia_gerlachei
415,Boroecia_antipoda,Microcalanus_pygmaeus
416,Boroecia_antipoda,Pelagobia_longicirrata
417,Boroecia_antipoda,Primno_macropa
418,Boroecia_antipoda,Pseudosagitta_gazellae
419,Boroecia_antipoda,Thysanoessa_macrura
420,Brachioteuthis_picta,Euphausia_superba
421,Brachioteuthis_picta,Pseudosagitta_gazellae
422,Brachioteuthis_picta,Themisto_gaudichaudii
423,Brachioteuthis_picta,Thysanoessa_macrura
424,Calanoides_acutus,Antarctomysis_ohlinii
425,Calanoides_acutus,Calanoides_acutus
426,Calanoides_acutus,Eukrohnia_hamata
427,Calanoides_acutus,Euphausia_superba
428,Calanoides_acutus,Eusirus_propeperdentatus
429,Calanoides_acutus,Metridia_gerlachei
430,Calanoides_acutus,Microcalanus_pygmaeus
431,Calanoides_acutus,Pelagobia_longicirrata
432,Calanoides_acutus,Primno_macropa
433,Calanoides_acutus,Pseudosagitta_gazellae
434,Calanoides_acutus,Thysanoessa_macrura
435,Calanus_propinquus,Antarctomysis_ohlinii
436,Calanus_propinquus,Calanoides_acutus
437,Calanus_propinquus,Codonellopsis_gaussi
438,Calanus_propinquus,Corethron_criophilum
439,Calanus_propinquus,Cymatocylis_antarctica
440,Calanus_propinquus,Eucampia_balaustium
441,Calanus_propinquus,Eukrohnia_hamata
442,Calanus_propinquus,Euphausia_crystallorophias
443,Calanus_propinquus,Euphausia_superba
444,Calanus_propinquus,Eusirus_propeperdentatus
445,Calanus_propinquus,Laackmanniella_naviculaefera
446,Calanus_propinquus,Limacina_helicina
447,Calanus_propinquus,Metridia_gerlachei
448,Calanus_propinquus,Microcalanus_pygmaeus
449,Calanus_propinquus,Pelagobia_longicirrata
450,Calanus_propinquus,Primno_macropa
451,Calanus_propinquus,Pseudosagitta_gazellae
452,Calanus_propinquus,Thysanoessa_macrura
453,Catharacta_antarctica,Arctocephalus_gazella
454,Catharacta_antarctica,Catharacta_lonnbergi
455,Catharacta_antarctica,Macronectes_halli
456,Catharacta_antarctica,Pachyptila_desolata
457,Catharacta_antarctica,Pelecanoides_urinatrix_exsul
458,Catharacta_antarctica,Procellaria_aequinoctialis
459,Catharacta_antarctica,Thalassarche_melanophris
460,Catharacta_lonnbergi,Garrodia_nereis
461,Catharacta_lonnbergi,Halobaena_caerulea
462,Catharacta_lonnbergi,Pachyptila_belcheri
463,Catharacta_lonnbergi,Pachyptila_desolata
464,Catharacta_lonnbergi,Pelecanoides_urinatrix
465,Catharacta_lonnbergi,Procellaria_cinerea
466,Catharacta_lonnbergi,Pterodroma_lessonii
467,Catharacta_lonnbergi,Pterodroma_macroptera
468,Catharacta_maccormicki,Catharacta_maccormicki
469,Catharacta_maccormicki,Daption_capense
470,Catharacta_maccormicki,Fulmarus_glacialoides
471,Catharacta_maccormicki,Leptonychotes_weddellii
472,Catharacta_maccormicki,Mirounga_leonina
473,Catharacta_maccormicki,Oceanites_oceanicus
474,Catharacta_maccormicki,Pagodroma_nivea
475,Catharacta_maccormicki,Pygoscelis_adeliae
476,Catharacta_maccormicki,Station_refuse
477,Catharacta_maccormicki,Thalassoica_antarctica
478,Cephalophanes_frigidus,Antarctomysis_ohlinii
479,Cephalophanes_frigidus,Calanoides_acutus
480,Cephalophanes_frigidus,Eukrohnia_hamata
481,Cephalophanes_frigidus,Euphausia_superba
482,Cephalophanes_frigidus,Eusirus_propeperdentatus
483,Cephalophanes_frigidus,Metridia_gerlachei
484,Cephalophanes_frigidus,Microcalanus_pygmaeus
485,Cephalophanes_frigidus,Pelagobia_longicirrata
