	Predator	Prey 
2139	131	317
2140	439	319
2141	440	319
2142	541	319
2143	34	320
2144	462	321
2145	31	322
2146	131	322
2147	136	322
2148	202	322
2149	256	322
2150	333	322
2151	517	322
2152	541	322
2153	34	326
2154	462	326
2155	541	326
2156	542	326
2157	1	328
2158	2	328
2159	11	328
2160	14	328
2161	15	328
2162	16	328
2163	17	328
2164	18	328
2165	27	328
2166	28	328
2167	58	328
2168	62	328
2169	68	328
2170	70	328
2171	78	328
2172	80	328
2173	104	328
2174	109	328
2175	111	328
2176	113	328
2177	114	328
2178	118	328
2179	121	328
2180	122	328
2181	125	328
2182	126	328
2183	127	328
2184	128	328
2185	129	328
2186	130	328
2187	142	328
2188	143	328
2189	144	328
2190	145	328
2191	151	328
2192	157	328
2193	163	328
2194	165	328
2195	171	328
2196	175	328
2197	176	328
2198	178	328
2199	179	328
2200	180	328
2201	181	328
2202	183	328
2203	189	328
2204	190	328
2205	191	328
2206	194	328
2207	213	328
2208	217	328
2209	218	328
2210	219	328
2211	229	328
2212	236	328
2213	247	328
2214	248	328
2215	250	328
2216	252	328
2217	253	328
2218	266	328
2219	271	328
2220	273	328
2221	274	328
2222	276	328
2223	291	328
2224	294	328
2225	300	328
2226	301	328
2227	302	328
2228	315	328
2229	323	328
2230	324	328
2231	325	328
2232	327	328
2233	328	328
2234	330	328
2235	332	328
2236	344	328
2237	365	328
2238	379	328
2239	380	328
2240	383	328
2241	384	328
2242	407	328
2243	408	328
2244	409	328
2245	410	328
2246	411	328
2247	416	328
2248	421	328
2249	423	328
2250	424	328
2251	449	328
2252	451	328
2253	461	328
2254	466	328
2255	467	328
2256	468	328
2257	469	328
2258	470	328
2259	475	328
2260	476	328
2261	478	328
2262	479	328
2263	492	328
2264	494	328
2265	497	328
2266	500	328
2267	501	328
2268	502	328
2269	503	328
2270	504	328
2271	505	328
2272	508	328
2273	516	328
2274	519	328
2275	520	328
2276	521	328
2277	523	328
2278	526	328
2279	530	328
2280	531	328
2281	546	328
2282	548	328
2283	556	328
2284	557	328
2285	558	328
2286	565	328
2287	569	328
2288	584	328
2289	58	329
2290	80	329
2291	125	329
2292	126	329
2293	127	329
2294	128	329
2295	129	329
2296	130	329
2297	142	329
2298	143	329
2299	144	329
2300	145	329
2301	213	329
2302	217	329
2303	218	329
2304	219	329
2305	247	329
2306	248	329
2307	266	329
2308	271	329
2309	273	329
2310	274	329
2311	276	329
2312	294	329
2313	325	329
2314	334	329
2315	365	329
2316	466	329
2317	467	329
2318	468	329
2319	469	329
2320	470	329
2321	508	329
2322	530	329
2323	531	329
2324	1	330
2325	2	330
2326	11	330
2327	14	330
2328	15	330
2329	16	330
2330	17	330
2331	18	330
2332	27	330
2333	28	330
2334	62	330
2335	68	330
2336	70	330
2337	78	330
2338	104	330
2339	109	330
2340	111	330
2341	113	330
2342	118	330
2343	121	330
2344	122	330
2345	142	330
2346	151	330
2347	157	330
2348	163	330
2349	171	330
2350	175	330
2351	176	330
2352	178	330
2353	179	330
2354	180	330
2355	183	330
2356	189	330
2357	190	330
2358	191	330
2359	194	330
2360	229	330
2361	236	330
2362	252	330
2363	253	330
2364	300	330
2365	301	330
2366	302	330
2367	315	330
2368	323	330
2369	324	330
2370	327	330
2371	328	330
2372	330	330
2373	332	330
2374	344	330
2375	379	330
2376	380	330
2377	383	330
2378	384	330
2379	407	330
2380	409	330
2381	410	330
2382	411	330
2383	416	330
2384	421	330
2385	424	330
2386	451	330
2387	461	330
2388	475	330
2389	476	330
2390	478	330
2391	479	330
2392	492	330
2393	494	330
2394	497	330
2395	500	330
2396	501	330
2397	502	330
2398	503	330
2399	504	330
2400	505	330
2401	516	330
2402	519	330
2403	520	330
2404	521	330
2405	523	330
2406	526	330
2407	546	330
2408	548	330
2409	556	330
2410	557	330
2411	558	330
2412	569	330
2413	584	330
2414	136	331
2415	462	331
2416	77	333
2417	246	333
2418	31	334
2419	32	334
2420	34	334
2421	131	334
2422	136	334
2423	158	334
2424	162	334
2425	202	334
2426	256	334
2427	270	334
2428	333	334
2429	334	334
2430	439	334
2431	517	334
2432	541	334
2433	542	334
2434	31	335
2435	32	335
2436	34	335
2437	131	335
2438	136	335
2439	158	335
2440	162	335
2441	256	335
2442	270	335
2443	333	335
2444	382	335
2445	393	335
2446	439	335
2447	440	335
2448	445	335
2449	462	335
2450	484	335
2451	517	335
2452	541	335
2453	542	335
2454	131	336
2455	136	336
2456	256	336
2457	439	336
2458	440	336
2459	484	336
2460	517	336
2461	540	336
2462	541	336
2463	560	337
2464	32	338
2465	34	338
2466	228	338
2467	334	338
2468	438	338
2469	34	339
2470	131	339
2471	136	339
2472	137	339
2473	541	339
2474	32	340
2475	491	340
2476	4	341
2477	5	341
2478	42	341
2479	376	341
2480	377	341
2481	429	341
2482	527	341
2483	47	342
2484	49	342
2485	159	343
2486	426	343
2487	228	345
2488	396	345
2489	34	346
2490	107	346
2491	108	346
2492	289	346
2493	22	347
2494	88	347
2495	233	347
2496	278	347
2497	367	347
2498	417	347
2499	432	347
2500	34	348
2501	161	348
2502	334	348
2503	34	349
2504	541	349
2505	22	350
2506	32	350
2507	34	350
2508	88	350
2509	158	350
2510	161	350
2511	233	350
2512	278	350
2513	367	350
2514	417	350
2515	432	350
2516	412	351
2517	412	352
2518	398	353
2519	462	354
2520	58	355
2521	80	355
2522	125	355
2523	126	355
2524	127	355
2525	128	355
2526	129	355
2527	130	355
2528	142	355
2529	143	355
2530	144	355
2531	145	355
2532	213	355
2533	217	355
2534	218	355
2535	219	355
2536	247	355
2537	248	355
2538	257	355
2539	266	355
2540	271	355
2541	273	355
2542	274	355
2543	276	355
2544	294	355
2545	325	355
2546	365	355
2547	466	355
2548	467	355
2549	468	355
2550	469	355
2551	470	355
2552	508	355
2553	530	355
2554	531	355
2555	398	356
2556	124	357
2557	188	357
2558	393	357
2559	395	357
2560	396	357
2561	462	357
2562	482	357
2563	484	357
2564	485	357
2565	541	357
2566	542	357
2567	306	358
2568	542	358
2569	31	359
2570	412	360
2571	412	361
2572	31	362
2573	40	362
2574	81	362
2575	83	362
2576	136	362
2577	206	362
2578	283	362
2579	285	362
2580	286	362
2581	289	362
2582	339	362
2583	370	362
2584	405	362
2585	423	362
2586	462	362
2587	474	362
2588	480	362
2589	491	362
2590	562	362
2591	31	364
2592	32	364
2593	34	364
2594	124	364
2595	187	364
2596	188	364
2597	228	364
2598	289	364
2599	374	364
2600	393	364
2601	395	364
2602	401	364
2603	433	364
2604	462	364
2605	482	364
2606	488	364
2607	489	364
2608	528	364
2609	529	364
2610	544	364
2611	131	366
2612	136	366
2613	270	366
2614	541	366
2615	32	367
2616	34	367
2617	289	367
2618	433	367
2619	434	367
2620	435	367
2621	491	367
2622	34	368
2623	158	368
2624	161	368
2625	435	368
2626	542	368
2627	158	369
2628	162	369
2629	34	370
2630	81	370
2631	161	370
2632	425	370
2633	433	370
2634	434	370
2635	435	370
2636	438	370
2637	491	370
2638	541	370
2639	542	370
2640	289	371
2641	433	371
2642	491	371
2643	228	372
2644	393	372
2645	395	372
2646	397	372
2647	398	372
2648	462	372
2649	487	372
2650	488	372
2651	487	373
2652	77	374
2653	306	374
2654	131	375
2655	137	375
2656	256	375
2657	308	377
2658	423	378
2659	449	380
2660	32	381
2661	542	381
2662	47	385
2663	49	385
2664	131	385
2665	256	385
2666	560	386
2667	268	387
2668	268	388
2669	560	389
2670	52	390
2671	529	391
2672	76	393
2673	75	395
2674	76	395
2675	542	395
2676	306	396
2677	307	396
2678	31	399
2679	34	399
2680	137	399
2681	289	399
2682	489	399
2683	31	400
2684	77	401
2685	306	401
2686	31	402
2687	137	402
2688	188	402
2689	246	402
2690	289	402
2691	433	402
2692	489	402
2693	544	402
2694	482	403
2695	34	404
2696	81	404
2697	433	404
2698	434	404
2699	34	405
2700	81	405
2701	462	405
2702	491	405
2703	31	406
2704	32	406
2705	34	406
2706	136	406
2707	228	406
2708	334	406
2709	395	406
2710	435	406
2711	439	406
2712	440	406
2713	462	406
2714	491	406
2715	542	406
2716	58	407
2717	125	407
2718	126	407
2719	127	407
2720	128	407
2721	129	407
2722	142	407
2723	143	407
2724	144	407
2725	145	407
2726	159	407
2727	213	407
2728	214	407
2729	217	407
2730	218	407
2731	219	407
2732	228	407
2733	325	407
2734	334	407
2735	393	407
2736	395	407
2737	423	407
2738	425	407
2739	426	407
2740	466	407
2741	467	407
2742	468	407
2743	469	407
2744	470	407
2745	137	413
2746	393	414
2747	395	414
2748	489	415
2749	560	415
2750	228	416
2751	22	417
2752	34	417
2753	88	417
2754	158	417
2755	162	417
2756	233	417
2757	278	417
2758	367	417
2759	417	417
2760	431	417
2761	432	417
2762	435	417
2763	438	417
2764	462	417
2765	491	417
2766	541	417
2767	542	417
2768	34	418
2769	435	418
2770	491	418
2771	124	419
2772	136	420
2773	333	420
2774	31	421
2775	124	421
2776	131	421
2777	187	421
2778	188	421
2779	228	421
2780	374	421
2781	393	421
2782	395	421
2783	401	421
2784	439	421
2785	440	421
2786	462	421
2787	482	421
2788	488	421
2789	489	421
2790	528	421
2791	529	421
2792	541	421
2793	542	421
2794	544	421
2795	136	422
2796	83	423
2797	136	423
2798	423	423
2799	462	423
2800	541	423
2801	542	423
2802	1	424
2803	2	424
2804	11	424
2805	14	424
2806	15	424
2807	16	424
2808	17	424
2809	18	424
2810	27	424
2811	28	424
2812	62	424
2813	68	424
2814	70	424
2815	78	424
2816	104	424
2817	109	424
2818	111	424
2819	113	424
2820	114	424
2821	118	424
2822	121	424
2823	122	424
2824	142	424
2825	151	424
2826	157	424
2827	163	424
2828	165	424
2829	171	424
2830	175	424
2831	176	424
2832	178	424
2833	179	424
2834	180	424
2835	181	424
2836	183	424
2837	189	424
2838	190	424
2839	191	424
2840	194	424
2841	229	424
2842	236	424
2843	250	424
2844	252	424
2845	253	424
2846	291	424
2847	300	424
2848	301	424
2849	302	424
2850	315	424
2851	323	424
2852	324	424
2853	327	424
2854	328	424
2855	330	424
2856	332	424
2857	344	424
2858	364	424
2859	379	424
2860	380	424
2861	383	424
2862	384	424
2863	407	424
2864	408	424
2865	409	424
2866	410	424
2867	411	424
2868	416	424
2869	421	424
2870	424	424
2871	449	424
2872	451	424
2873	461	424
2874	475	424
2875	476	424
2876	478	424
2877	479	424
2878	492	424
2879	494	424
2880	497	424
2881	500	424
2882	501	424
2883	502	424
2884	503	424
2885	504	424
2886	505	424
2887	516	424
2888	519	424
2889	520	424
2890	521	424
2891	523	424
2892	526	424
2893	546	424
2894	548	424
2895	556	424
2896	557	424
2897	558	424
2898	569	424
2899	584	424
2900	306	425
2901	76	426
2902	306	426
2903	307	426
2904	75	427
2905	369	428
2906	560	428
2907	334	430
2908	560	436
2909	560	437
2910	438	438
2911	131	441
2912	136	441
2913	256	441
2914	333	441
2915	32	442
2916	462	442
2917	542	443
2918	58	444
2919	80	444
2920	125	444
2921	126	444
2922	127	444
2923	128	444
2924	129	444
2925	130	444
2926	142	444
2927	143	444
2928	144	444
2929	145	444
2930	213	444
2931	217	444
2932	218	444
2933	219	444
2934	247	444
2935	248	444
2936	266	444
2937	271	444
2938	273	444
2939	274	444
2940	276	444
2941	294	444
2942	325	444
2943	365	444
2944	466	444
2945	467	444
2946	468	444
2947	469	444
2948	470	444
2949	508	444
2950	530	444
2951	531	444
2952	412	446
2953	22	447
2954	88	447
2955	228	447
2956	233	447
2957	278	447
2958	367	447
2959	393	447
2960	395	447
2961	417	447
2962	432	447
2963	491	447
2964	541	447
2965	542	447
2966	398	448
2967	16	449
2968	31	449
2969	34	449
2970	45	449
2971	124	449
2972	137	449
2973	158	449
2974	162	449
2975	188	449
2976	246	449
2977	289	449
2978	295	449
2979	333	449
2980	374	449
2981	382	449
2982	401	449
2983	433	449
2984	481	449
2985	489	449
2986	544	449
2987	566	449
2988	58	450
2989	80	450
2990	125	450
2991	126	450
2992	127	450
2993	128	450
2994	129	450
2995	130	450
2996	142	450
2997	143	450
2998	144	450
2999	145	450
3000	213	450
3001	217	450
3002	218	450
3003	219	450
3004	247	450
3005	248	450
3006	266	450
3007	271	450
3008	273	450
3009	274	450
3010	276	450
3011	294	450
3012	325	450
3013	365	450
3014	466	450
3015	467	450
3016	468	450
3017	469	450
3018	470	450
3019	508	450
3020	530	450
3021	531	450
3022	142	451
3023	423	451
3024	412	452
3025	124	453
3026	544	453
3027	137	454
3028	434	455
3029	228	456
3030	393	456
3031	395	456
3032	4	457
3033	5	457
3034	42	457
3035	376	457
3036	429	457
3037	228	458
3038	334	458
3039	412	459
3040	560	460
3041	1	461
3042	2	461
3043	11	461
3044	14	461
3045	15	461
3046	16	461
3047	17	461
3048	18	461
3049	27	461
3050	28	461
3051	58	461
3052	62	461
3053	68	461
3054	70	461
3055	78	461
3056	83	461
3057	104	461
3058	109	461
3059	111	461
3060	113	461
3061	118	461
3062	121	461
3063	122	461
3064	124	461
3065	125	461
3066	126	461
3067	127	461
3068	128	461
3069	129	461
3070	142	461
3071	143	461
3072	144	461
3073	145	461
3074	151	461
3075	157	461
3076	158	461
3077	162	461
3078	163	461
3079	171	461
3080	175	461
3081	176	461
3082	178	461
3083	179	461
3084	180	461
3085	183	461
3086	189	461
3087	190	461
3088	191	461
3089	194	461
3090	213	461
3091	217	461
3092	218	461
3093	219	461
3094	228	461
3095	229	461
3096	236	461
3097	252	461
3098	253	461
3099	257	461
3100	266	461
3101	300	461
3102	301	461
3103	302	461
3104	315	461
3105	323	461
3106	324	461
3107	325	461
3108	327	461
3109	328	461
3110	330	461
3111	332	461
3112	344	461
3113	374	461
3114	379	461
3115	380	461
3116	383	461
3117	384	461
3118	393	461
3119	395	461
3120	396	461
3121	397	461
3122	407	461
3123	409	461
3124	410	461
3125	411	461
3126	416	461
3127	421	461
3128	423	461
3129	424	461
3130	425	461
3131	426	461
3132	449	461
3133	451	461
3134	461	461
3135	462	461
3136	466	461
3137	467	461
3138	468	461
3139	469	461
3140	470	461
3141	475	461
3142	476	461
3143	478	461
3144	479	461
3145	488	461
3146	492	461
3147	494	461
3148	497	461
3149	500	461
3150	501	461
3151	502	461
3152	503	461
3153	504	461
3154	505	461
3155	516	461
3156	519	461
3157	520	461
3158	521	461
3159	523	461
3160	526	461
3161	546	461
3162	548	461
3163	556	461
3164	557	461
3165	558	461
3166	569	461
3167	584	461
3168	75	462
3169	76	463
3170	268	464
3171	22	465
3172	88	465
3173	124	465
3174	233	465
3175	278	465
3176	367	465
3177	417	465
3178	432	465
3179	32	466
3180	34	466
3181	228	466
3182	334	466
3183	31	467
3184	32	467
3185	34	467
3186	83	467
3187	124	467
3188	136	467
3189	158	467
3190	161	467
3191	187	467
3192	188	467
3193	228	467
3194	334	467
3195	374	467
3196	395	467
3197	401	467
3198	438	467
3199	462	467
3200	482	467
3201	489	467
3202	491	467
3203	528	467
3204	529	467
3205	541	467
3206	542	467
3207	544	467
3208	32	468
3209	34	468
3210	83	468
3211	136	468
3212	161	468
3213	228	468
3214	334	468
3215	395	468
3216	462	468
3217	489	468
3218	491	468
3219	541	468
3220	334	469
3221	34	470
3222	80	470
3223	130	470
3224	161	470
3225	247	470
3226	248	470
3227	266	470
3228	271	470
3229	273	470
3230	274	470
3231	276	470
3232	289	470
3233	294	470
3234	334	470
3235	365	470
3236	374	470
3237	433	470
3238	434	470
3239	462	470
3240	489	470
3241	491	470
3242	508	470
3243	530	470
3244	531	470
3245	136	471
3246	438	471
3247	32	472
3248	34	472
3249	161	472
3250	228	472
3251	257	472
3252	334	472
3253	423	473
3254	34	474
3255	83	474
3256	131	474
3257	136	474
3258	161	474
3259	289	474
3260	541	474
3261	542	474
3262	34	477
3263	462	477
3264	542	477
3265	1	479
3266	2	479
3267	11	479
3268	14	479
3269	15	479
3270	16	479
3271	17	479
3272	18	479
3273	27	479
3274	28	479
3275	62	479
3276	65	479
3277	68	479
3278	70	479
3279	78	479
3280	104	479
3281	109	479
3282	111	479
3283	113	479
3284	118	479
3285	121	479
3286	122	479
3287	124	479
3288	142	479
3289	151	479
3290	157	479
3291	163	479
3292	171	479
3293	175	479
3294	176	479
3295	178	479
3296	179	479
3297	180	479
3298	183	479
3299	189	479
3300	190	479
3301	191	479
3302	194	479
3303	228	479
3304	229	479
3305	236	479
3306	252	479
3307	253	479
3308	265	479
3309	300	479
3310	301	479
3311	302	479
3312	315	479
3313	323	479
3314	324	479
3315	327	479
3316	328	479
3317	330	479
3318	332	479
3319	335	479
3320	344	479
3321	379	479
3322	380	479
3323	383	479
3324	384	479
3325	396	479
3326	397	479
3327	407	479
3328	409	479
3329	410	479
3330	411	479
3331	416	479
3332	421	479
3333	424	479
3334	451	479
3335	461	479
3336	475	479
3337	476	479
3338	478	479
3339	479	479
3340	492	479
3341	494	479
3342	497	479
3343	500	479
3344	501	479
3345	502	479
3346	503	479
3347	504	479
3348	505	479
3349	516	479
3350	519	479
3351	520	479
3352	521	479
3353	523	479
3354	526	479
3355	546	479
3356	548	479
3357	556	479
3358	557	479
3359	558	479
3360	569	479
3361	584	479
3362	16	481
3363	31	481
3364	32	481
3365	34	481
3366	124	481
3367	131	481
3368	136	481
3369	187	481
3370	188	481
3371	228	481
3372	256	481
3373	289	481
3374	306	481
3375	307	481
3376	333	481
3377	374	481
3378	382	481
3379	395	481
3380	401	481
3381	462	481
3382	481	481
3383	482	481
3384	489	481
3385	528	481
3386	529	481
3387	541	481
3388	542	481
3389	544	481
3390	76	483
3391	76	484
3392	398	486
3393	462	486
3394	487	486
3395	77	489
3396	246	489
3397	392	490
3398	246	491
3399	306	491
3400	307	491
3401	392	491
3402	438	491
3403	423	493
3404	58	494
3405	80	494
3406	83	494
3407	124	494
3408	125	494
3409	126	494
3410	127	494
3411	128	494
3412	129	494
3413	130	494
3414	142	494
3415	143	494
3416	144	494
3417	145	494
3418	213	494
3419	214	494
3420	215	494
3421	217	494
3422	218	494
3423	219	494
3424	228	494
3425	247	494
3426	248	494
3427	266	494
3428	271	494
3429	273	494
3430	274	494
3431	276	494
3432	294	494
3433	325	494
3434	365	494
3435	374	494
3436	395	494
3437	396	494
3438	397	494
3439	423	494
3440	425	494
3441	426	494
3442	462	494
3443	466	494
3444	467	494
3445	468	494
3446	469	494
3447	470	494
3448	508	494
3449	530	494
3450	531	494
3451	565	494
3452	58	495
3453	125	495
3454	126	495
3455	127	495
3456	128	495
3457	129	495
3458	142	495
3459	143	495
3460	144	495
3461	145	495
3462	213	495
3463	217	495
3464	218	495
3465	219	495
3466	325	495
3467	466	495
3468	467	495
3469	468	495
3470	469	495
3471	470	495
3472	4	496
3473	5	496
3474	42	496
3475	376	496
3476	377	496
3477	429	496
3478	31	497
3479	58	497
3480	83	497
3481	124	497
3482	125	497
3483	126	497
3484	127	497
3485	128	497
3486	129	497
3487	142	497
3488	143	497
3489	144	497
3490	145	497
3491	171	497
3492	187	497
3493	188	497
3494	213	497
3495	217	497
3496	218	497
3497	219	497
3498	228	497
3499	325	497
3500	374	497
3501	393	497
3502	395	497
3503	401	497
3504	462	497
3505	466	497
3506	467	497
3507	468	497
3508	469	497
3509	470	497
3510	482	497
3511	489	497
3512	528	497
3513	529	497
3514	544	497
3515	22	498
3516	88	498
3517	233	498
3518	278	498
3519	367	498
3520	417	498
3521	432	498
3522	131	499
3523	449	503
3524	560	506
3525	462	507
3526	34	509
3527	34	510
3528	560	511
3529	542	512
3530	228	513
3531	395	513
3532	462	513
3533	541	513
3534	137	514
3535	32	515
3536	136	515
3537	153	515
3538	228	515
3539	333	515
3540	334	515
3541	393	515
3542	395	515
3543	462	515
3544	488	515
3545	517	515
3546	541	515
3547	542	515
3548	131	518
3549	307	518
3550	542	522
3551	77	524
3552	136	525
3553	449	526
3554	268	527
3555	308	527
3556	131	532
3557	136	532
3558	256	532
3559	439	532
3560	517	532
3561	540	532
3562	484	533
3563	484	534
3564	256	535
3565	131	536
3566	256	536
3567	333	536
3568	439	536
3569	440	536
3570	482	536
3571	484	536
3572	541	536
3573	4	537
3574	5	537
3575	42	537
3576	376	537
3577	377	537
3578	429	537
3579	256	538
3580	131	539
3581	136	539
3582	160	539
3583	228	539
3584	256	539
3585	396	539
3586	397	539
3587	484	539
3588	75	542
3589	412	543
3590	77	544
3591	306	544
3592	393	545
3593	398	545
3594	16	546
3595	31	546
3596	34	546
3597	45	546
3598	58	546
3599	65	546
3600	80	546
3601	81	546
3602	83	546
3603	124	546
3604	125	546
3605	126	546
3606	127	546
3607	128	546
3608	129	546
3609	130	546
3610	131	546
3611	136	546
3612	142	546
3613	143	546
3614	144	546
3615	145	546
3616	158	546
3617	159	546
3618	161	546
3619	162	546
3620	187	546
3621	194	546
3622	213	546
3623	214	546
3624	215	546
3625	217	546
3626	218	546
3627	219	546
3628	228	546
3629	247	546
3630	248	546
3631	257	546
3632	265	546
3633	266	546
3634	271	546
3635	273	546
3636	274	546
3637	276	546
3638	294	546
3639	325	546
3640	333	546
3641	334	546
3642	335	546
3643	348	546
3644	364	546
3645	365	546
3646	374	546
3647	393	546
3648	395	546
3649	396	546
3650	397	546
3651	398	546
3652	423	546
3653	425	546
3654	426	546
3655	439	546
3656	440	546
3657	462	546
3658	466	546
3659	467	546
3660	468	546
3661	469	546
3662	470	546
3663	482	546
3664	485	546
3665	487	546
3666	488	546
3667	489	546
3668	490	546
3669	491	546
3670	508	546
3671	530	546
3672	531	546
3673	541	546
3674	542	546
3675	58	547
3676	80	547
3677	125	547
3678	126	547
3679	127	547
3680	128	547
3681	129	547
3682	130	547
3683	142	547
3684	143	547
3685	144	547
3686	145	547
3687	158	547
3688	160	547
3689	162	547
3690	213	547
3691	217	547
3692	218	547
3693	219	547
3694	228	547
3695	247	547
3696	248	547
3697	257	547
3698	266	547
3699	271	547
3700	273	547
3701	274	547
3702	276	547
3703	294	547
3704	325	547
3705	365	547
3706	393	547
3707	395	547
3708	462	547
3709	466	547
3710	467	547
3711	468	547
3712	469	547
3713	470	547
3714	488	547
3715	508	547
3716	530	547
3717	531	547
3718	1	548
3719	2	548
3720	11	548
3721	14	548
3722	15	548
3723	16	548
3724	17	548
3725	18	548
3726	27	548
3727	28	548
3728	31	548
3729	45	548
3730	58	548
3731	62	548
3732	65	548
3733	68	548
3734	70	548
3735	78	548
3736	83	548
3737	104	548
3738	109	548
3739	111	548
3740	113	548
3741	118	548
3742	121	548
3743	122	548
3744	124	548
3745	125	548
3746	126	548
3747	127	548
3748	128	548
3749	129	548
3750	142	548
3751	143	548
3752	144	548
3753	145	548
3754	151	548
3755	157	548
3756	158	548
3757	161	548
3758	163	548
3759	171	548
3760	175	548
3761	176	548
3762	178	548
3763	179	548
3764	180	548
3765	183	548
3766	187	548
3767	188	548
3768	189	548
3769	190	548
3770	191	548
3771	194	548
3772	213	548
3773	214	548
3774	217	548
3775	218	548
3776	219	548
3777	228	548
3778	229	548
3779	236	548
3780	252	548
3781	253	548
3782	265	548
3783	266	548
3784	300	548
3785	301	548
3786	302	548
3787	315	548
3788	323	548
3789	324	548
3790	325	548
3791	327	548
3792	328	548
3793	330	548
3794	332	548
3795	335	548
3796	344	548
3797	364	548
3798	374	548
3799	379	548
3800	380	548
3801	383	548
3802	384	548
3803	395	548
3804	401	548
3805	407	548
3806	409	548
3807	410	548
3808	411	548
3809	416	548
3810	421	548
3811	424	548
3812	449	548
3813	451	548
3814	461	548
3815	462	548
3816	466	548
3817	467	548
3818	468	548
3819	469	548
3820	470	548
3821	475	548
3822	476	548
3823	478	548
3824	479	548
3825	482	548
3826	489	548
3827	491	548
3828	492	548
3829	494	548
3830	497	548
3831	500	548
3832	501	548
3833	502	548
3834	503	548
3835	504	548
3836	505	548
3837	516	548
3838	519	548
3839	520	548
3840	521	548
3841	523	548
3842	526	548
3843	528	548
3844	529	548
3845	544	548
3846	546	548
3847	548	548
3848	556	548
3849	557	548
3850	558	548
3851	569	548
3852	584	548
3853	58	549
3854	125	549
3855	126	549
3856	127	549
3857	128	549
3858	129	549
3859	142	549
3860	143	549
3861	144	549
3862	145	549
3863	213	549
3864	217	549
3865	218	549
3866	219	549
3867	325	549
3868	466	549
3869	467	549
3870	468	549
3871	469	549
3872	470	549
3873	544	550
3874	423	551
3875	542	552
3876	136	553
3877	160	553
3878	333	553
3879	541	553
3880	131	554
3881	256	554
3882	541	554
3883	542	554
3884	256	555
3885	462	559
3886	31	560
3887	34	560
3888	289	560
3889	433	560
3890	434	560
3891	489	560
3892	491	560
3893	31	561
3894	289	561
3895	433	561
3896	434	561
3897	31	562
3898	34	562
3899	83	562
3900	131	562
3901	136	562
3902	246	562
3903	289	562
3904	433	562
3905	491	562
3906	31	563
3907	289	563
3908	31	564
3909	137	564
3910	289	564
3911	31	565
3912	34	565
3913	289	565
3914	433	565
3915	434	565
3916	489	565
3917	491	565
3918	289	567
3919	246	568
3920	289	568
3921	333	568
3922	433	568
3923	434	568
3924	560	572
3925	52	573
3926	52	574
3927	396	575
3928	489	575
3929	397	576
3930	31	577
3931	228	577
3932	393	577
3933	395	577
3934	423	577
3935	542	577
3936	131	578
3937	435	579
3938	131	580
3939	31	581
3940	58	581
3941	83	581
3942	124	581
3943	125	581
3944	126	581
3945	127	581
3946	128	581
3947	129	581
3948	136	581
3949	142	581
3950	143	581
3951	144	581
3952	145	581
3953	187	581
3954	188	581
3955	213	581
3956	217	581
3957	218	581
3958	219	581
3959	228	581
3960	266	581
3961	325	581
3962	348	581
3963	374	581
3964	393	581
3965	395	581
3966	396	581
3967	397	581
3968	401	581
3969	423	581
3970	462	581
3971	466	581
3972	467	581
3973	468	581
3974	469	581
3975	470	581
3976	482	581
3977	488	581
3978	489	581
3979	528	581
3980	529	581
3981	541	581
3982	542	581
3983	544	581
3984	397	582
3985	398	582
3986	396	583
3987	246	585
3988	489	585
3989	529	585
3990	423	586
